#GroupID Nmem l b delta_l delta_b Ks1 Ks3 KsF radius
  216   10 309.07976  -1.31840  20.46470   7.93350  12.75361  13.77816  14.79604 641.24792 309.24869  -1.26533 1278.23390
  217    3 310.00733  -1.49693   4.64483   2.30032  13.36033  14.42991  14.42991 185.98558 310.03562  -1.49072 280.84383
  218    3 310.43348  -1.97752   3.09103   2.96783  13.48014  15.09219  15.09219 157.80247 310.40242  -1.94657 257.02978
  219    4 311.32049  -2.07018   2.85386   2.74583  13.89029  14.43157  14.90319 146.99449 311.30359  -2.05140 237.53826
  220    5 311.52162  -2.00884   6.12625  10.51371  13.21856  14.31007  15.12469 376.73575 311.52980  -2.00961 388.87411
  221    6 312.23987  -1.88888   2.42915  10.60046  12.53614  13.27508  14.69477 376.67998 312.23046  -1.86297 370.35675
  222    4 313.21352  -1.53732   2.76083   5.73158  13.41136  14.11186  14.51534 193.28204 313.20616  -1.49366 344.69387
  223    4 312.39080  -0.86995   7.74103   2.49947  12.64350  13.69443  13.93848 245.45082 312.40515  -0.86926 280.97888
  224    3 314.13253  -1.72117   2.96306   6.78895  13.96555  15.01841  15.01841 235.24919 314.14987  -1.78418 407.44696
  225    9 314.10463  -2.07674   7.97025  15.62093  13.25214  13.90145  14.99079 539.60762 314.11214  -2.04255 588.70066
