srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
201433801010019,238.89402874516,-53.291497933215,STAR,0.656,,,,,,,328.4143673184,0.21547928785762424,5981071091615006976,238.89386394613,-53.29141381785,552.957581,513.964966,599.15863,522.363525,488.949188,563.530579,10033,0.466324
201433801010024,239.18390677347,-53.260694639985,QSO,0.448,,,,,,,328.56702458675045,0.12778714381777015,5980884659993476096,239.18381413696,-53.26081240719,541.884521,527.031067,557.016052,551.583313,538.056946,565.269653,10033,0.468549
201433801010031,238.72860757937,-53.355629427683,QSO,0.596,,,,,,,328.29739717541617,0.22939028104600914,5981065559697597440,238.72881174747,-53.35559157847,1056.84888,804.45752,1423.25525,1922.31555,1492.65845,2460.55908,10033,0.459359
201434001010002,205.486235576409,-62.4469667911287,QSO,0.436,,,STAR,1.0,,,308.73545159654634,-0.1456946282620756,5865499264079266048,205.48603692923,-62.44697429246,800.310242,790.241211,810.227722,797.687988,787.263245,808.787598,10033,0.331898
201434002010011,205.487802058025,-62.2147734768369,STAR,0.578,,,STAR,1.0,,,308.7813412673261,0.08191997115981436,5865506818900281600,205.48765761968,-62.21469134802,336.167053,335.031616,337.429077,335.924194,334.765228,337.135834,10033,0.382323
201436305010006,220.085870140499,-60.9042738433064,QSO,0.525,,,,,,,315.78742186266544,-0.7802099710478728,5877744181520445568,220.08595573502,-60.90423032951,933.234985,903.581726,968.555847,937.820679,909.491333,972.568848,10033,0.216774
201436305010008,219.948044217925,-60.8869085978004,GALAXY,0.652,,,,,,,315.7332146206833,-0.7371071570470813,5877724081049229312,219.9479753301,-60.88686204289,6857.38037,4643.68506,10020.9512,4619.63428,3507.90674,6513.14307,10033,0.206513
201440801010002,257.007580297641,-41.0487266340633,STAR,0.811,,,STAR,1.0,,,345.67364606929675,-0.3882811642517212,5966081728797073152,257.00754596768,-41.04877019977,957.897217,939.907288,970.993225,957.58197,943.146973,970.71875,10033,0.182441
201440801010003,256.80459562139,-40.904050658344,QSO,0.544,,,,,,,345.697522384308,-0.1788858807151304,5966098771209085056,256.80450247192,-40.90397017009,227.620041,224.315094,232.013382,227.901886,224.613831,231.103409,10033,0.384964
201440801010010,256.85975544954,-40.9286152972777,STAR,0.454,,,STAR,1.0,,,345.70290140852137,-0.22696825264198794,5966098079709024256,256.85981201402,-40.92869568536,898.822571,879.163269,918.740234,894.328125,877.853516,908.986633,10033,0.32775
201440801010017,256.883428404474,-40.9727671446576,QSO,0.547,,,STAR,1.0,,,345.6783070376072,-0.26776276994672865,5966094952972834944,256.88356787496,-40.97273108677,748.242188,740.368958,756.442566,748.496094,741.02948,757.117065,10033,0.4007
201440801010026,256.75360206808,-40.955905388802,GALAXY,0.502,,,,,,,345.6329229201108,-0.179245368547379,5966097117643596544,256.75356638814,-40.95579920638,4739.37305,2772.06177,7387.23828,6564.82129,4619.19482,11697.7949,10033,0.394373
201457402010022,161.15232315459,-59.717961480555,QSO,0.786,,,,,,,287.56228186653635,-0.6856565121446878,5350357347546539136,161.15255023437,-59.71803983783,1849.00427,1480.04272,2257.32178,1685.10583,1460.58655,2018.5592,10033,0.4995
201477501010029,132.95942817339,-46.2318932106556,QSO,0.466,,,,,,,266.16312255516164,-1.1767228691249416,5329704808315139584,132.95929090479,-46.23190557371,1250.78101,1202.6377,1314.37622,1266.72375,1202.20752,1325.21106,10033,0.344721
201477501010045,133.18455238698,-46.365834602688,STAR,0.713,,,STAR,0.999,,,266.36557849801466,-1.1426559363199413,5329652650215601792,133.18445643505,-46.36591811686,5488.80469,2885.46094,9277.83887,8098.09033,6415.67969,10464.0576,20033,0.383676
201477501010050,132.867249776953,-46.3196195411884,QSO,0.56,,,,,,,266.1901107404065,-1.2817332357842752,5329702604981996672,132.86712971905,-46.31960437794,3256.35864,2859.74414,3699.01221,3544.50513,3086.67578,4305.25732,10033,0.303449
201477501015026,132.908696322283,-46.1788199848758,STAR,0.436,,,STAR,1.0,,,266.09983743980507,-1.1699278553437502,5329705873467012480,132.9086327616,-46.17875579224,761.989502,720.76062,799.173889,759.523865,731.562378,795.18335,10033,0.28019
201478601010017,162.89087783054,-59.9277544314936,QSO,0.455,,,,,,,288.4356838085448,-0.4736204775180036,5338295803751770368,162.89083185231,-59.92763971544,2592.19775,2083.21582,3195.9729,2309.41626,1936.45374,2688.62866,10033,0.421224
201478601010023,162.727885124273,-59.8533935961961,STAR,0.623,,,STAR,1.0,,,288.32934313654016,-0.44349488038975093,5338308727360123392,162.7279931573,-59.85341590952,482.656036,476.249054,490.235718,485.217285,478.867798,490.768158,10033,0.211194
201478601010025,162.761457610093,-59.9958907857423,STAR,0.474,,,STAR,0.996,,,288.4080327929324,-0.5634820826081288,5338305115231103360,162.76146901248,-59.99585680468,1083.2998,1043.41333,1129.71277,1086.20984,1052.81482,1126.35449,10033,0.124042
201478601010026,162.59891820576,-59.782284468819,QSO,0.541,,,GALAXY,0.996,,,288.2395300930769,-0.40893246383368503,5338312124627675264,162.5990837865,-59.78231608831,3499.25659,2581.55469,5127.25049,3343.10962,2729.21533,4128.83545,10033,0.320874
201478601010041,162.799483636426,-59.9577579922896,QSO,0.622,,,STAR,0.995,,,288.4080511242795,-0.5208662314459002,5338305600623802496,162.79940008534,-59.95781951962,1033.47986,992.023499,1079.56982,1078.08545,1030.22522,1127.80896,10033,0.267838
201478601010055,162.534176482056,-59.9838655582391,GALAXY,0.601,,,STAR,0.773,,,288.3010042075707,-0.6036410815109822,5338303264161021824,162.53398948013,-59.98383150777,8680.88867,7459.37354,10041.0381,8467.66895,7173.14111,10514.1582,10033,0.358384
201478601010063,162.55624830407,-59.9822694321,QSO,0.564,,,,,,,288.3101523214683,-0.5972547792960659,5338300412286038656,162.55632349018,-59.98215304465,4308.39697,3018.10229,6052.25244,4282.65381,3397.84448,5607.18213,10033,0.440332
201478601010068,162.468029170814,-59.8079930655773,GALAXY,0.449,,,STAR,0.998,,,288.19225602529025,-0.46149066021182605,5338311166901667328,162.46796284424,-59.80787483197,1698.08325,1571.2196,1855.37341,1677.02808,1576.63745,1778.09326,10033,0.442255
201478601010080,162.594701537728,-59.8542085915666,STAR,0.56,,,STAR,0.976,,,288.26989686649046,-0.4741665605283903,5338311476139105152,162.59486806713,-59.85430818907,1372.84863,1345.6344,1399.85645,1372.31909,1346.07166,1399.1947,10033,0.468192
