   l               b                  Area
   297.8606549    -0.2532920          0.0000
   297.8165997     0.0169867         23.5200
   297.8552659    -0.1486289         14.6956
   297.9519010    -0.6417191          0.0000
   297.8687852    -0.1558861          0.0000
   297.8428649     0.0002508          0.0000
   297.9533940    -0.4514218          0.0000
   298.0064212    -0.7031073          0.0000
   298.2254506    -1.0551278         22.5015
   298.2194246    -0.9884441          0.0000
   298.2459013    -1.0531677         25.0850
   298.3181258    -1.0254829          0.0000
   298.3352106    -1.0661089         27.1521
   298.3690699    -1.0659724         26.5171
   298.4078327    -1.1596698          0.0000
   298.3542364    -0.6575852          0.0000
   298.3778605    -0.6018918          0.0000
   298.4624992    -0.9902771         16.3895
   298.4629912    -0.9677975         20.2089
   298.4870536    -1.0874125         41.6394
   298.4095817    -0.5268548          0.0000
   298.4315102    -0.6606027         17.3398
   298.4858995    -0.9932945         19.7847
   298.4308081    -0.6270574          8.4578
   298.4786282    -0.9317079          0.0000
   298.5186894    -1.0679283         12.1446
   298.4421040    -0.5616417          8.2275
   298.4459654    -0.5854309          8.5607
   298.4473150    -0.5119909          0.0000
   298.4803066    -0.7119165         20.6274
   298.4939843    -0.7412266         17.8036
   298.4817929    -0.6495522         12.3351
   298.5018063    -0.7566817         25.2072
   298.5260422    -0.7743512         30.7724
   298.4911726    -0.5010144          0.0000
   298.5179477    -0.6180362         12.6733
   298.5113729    -0.5701797         20.8782
   298.5696420    -0.7008093         24.1946
   298.6192597    -0.8974920          0.0000
   298.5770859    -0.6112393          0.0000
   298.6049040    -0.7409483         34.5437
   298.6252096    -0.8750703         39.5902
   298.6221383    -0.7812787         40.5127
   298.7490181    -1.0154820          0.0000
   298.8068690    -1.0088207         21.1400
   298.8014806    -0.9440320          0.0000
   298.8054060    -0.7547688          0.0000
   298.8828520    -1.1163201         24.4441
   298.8736061    -1.0396461         30.7349
   298.8596186    -0.9269507         37.2502
   298.9290776    -0.8516297          0.0000
   298.9923029    -1.1567728         18.9737
   298.9782321    -1.0067174         14.5436
   298.9771686    -0.9535258         18.4460
   298.9873378    -1.0115381         21.2480
   298.9938230    -0.9605117         15.7474
   299.0028903    -0.8776095         13.2229
   299.0143065    -0.8422437         17.8719
   299.0126626    -0.7720560          0.0000
   299.0685568    -1.0929826         31.9157
   299.0473498    -0.8886329         26.0719
   298.9579236    -0.1141375          0.0000
   299.0450095    -0.0003989          0.0000
   299.1289879    -0.9514411          0.0000
   299.1552223    -1.0702134          3.8504
   299.1692816    -1.0548335          3.2317
   299.1382183    -0.8044935          0.0000
   299.1840104    -1.1188422         19.1565
   299.1792533    -1.0489914          8.1517
   299.1852200    -1.0529325         14.3256
   299.1443292    -0.6755565          0.0000
   299.1280608    -0.4559802          0.0000
   299.1740378    -0.6025686          0.0000
   299.2348810    -0.9620806         21.9469
   299.2732258    -1.1215823         17.0405
   299.2499242    -0.8900376         33.1254
   299.2593232    -0.9559366          4.2188
   299.2667804    -0.9096422          7.0488
   299.2765195    -0.9600213         15.9586
   299.2466694    -0.6733170          0.0000
   299.3044496    -1.0673486         23.8953
   299.3339991    -1.1590927          6.2454
   299.3119187    -0.9120926         11.9310
   299.3429418    -1.1532866          9.4450
   299.3298721    -0.8091211          0.0000
   299.3454197    -0.9193019         11.4522
   299.3635958    -1.0340502         10.9302
   299.3202501    -0.6267449          0.0000
   299.3484004    -0.8237327         38.0064
   299.3676885    -0.9032816          9.6506
   299.3845801    -1.0100709         17.5625
   299.3102950    -0.3393053          0.0000
   299.4094904    -0.9148669         11.7105
   299.4167739    -0.8823280         29.4769
   299.4230471    -0.9028748         13.7292
   299.4576155    -1.0136259         32.1276
   299.4628853    -1.0065130         12.2069
   299.4155666    -0.4084147          0.0000
   299.4333088    -0.4572348         35.8344
   299.4329519    -0.4536819         14.2167
   299.5125454    -0.9826260         15.4621
   299.5228156    -0.9808370         27.5474
   299.4878843    -0.4971606          0.0000
   299.4959975    -0.5145930          0.0000
   299.5563401    -0.9082131         32.1791
   299.5538976    -0.8581022         33.0181
   299.5918191    -0.7807216          0.0000
   299.6152535    -0.8347425          0.0000
   299.6707658    -1.0058099         35.5323
   299.7177980    -0.9414983          0.0000
   299.8136620    -1.1486017          0.0000
   299.7188813    -0.1790378          0.0000
   299.8763402    -0.5489234          0.0000
   299.9134811    -0.8657640          0.0000
   299.9181201    -0.2201653          0.0000
   299.9596294    -0.3984608          0.0000
   300.0345141    -0.6630789          0.0000
   300.1138711    -0.9470297          0.0000
   300.1916637    -0.8593150          0.0000
   300.2185640    -1.0318146         39.3087
   300.2571608    -1.0919482         23.8417
   300.2685420    -1.0685856          4.6333
   300.2866931    -1.0612286         15.2337
   300.3013648    -1.0086017         23.7024
   300.3201705    -1.1357895         37.9495
   300.3244128    -0.9724905          0.0000
   300.5380001    -0.9746089          0.0000
   300.5539169    -1.0084843          6.5646
   300.5625516    -1.0096681         28.0971
   300.5597303    -0.5606740          0.0000
   300.6439182    -0.1467139          0.0000
   300.6855838    -0.6346004          0.0000
   300.6609506     0.0054361          0.0000
   300.7645261    -1.0773787         32.6833
   300.8183342    -1.0278308          0.0000
   300.8166086    -0.3618831          0.0000
   300.8487961    -0.6798655          0.0000
   301.0414450    -0.9621700          0.0000
   301.0246803    -0.3904787          0.0000
   301.1013796    -0.7354960          0.0000
   301.1366423    -0.5973877          0.0000
   301.3189779    -0.4965761          0.0000
   301.3525113    -0.4004413          0.0000
   301.3900271    -0.6596724          0.0000
   301.4101869    -0.9094915          0.0000
   301.4201883    -0.8401315          0.0000
   301.4700340    -0.9851576          0.0000
   301.4729768    -0.2240983          0.0000
   301.5838362    -0.0552845          0.0000
   301.6927733    -0.6428354          0.0000
   301.9343414    -0.7409234          0.0000
   301.9577619    -0.4703218          0.0000
   302.0160360    -0.6819335          0.0000
   302.0618502    -0.5331293          0.0000
   302.1524898    -0.9486209          0.0000
   302.1780967    -0.1624509          0.0000
   302.2388800    -0.7135433          0.0000
   302.2581867    -1.0406944          0.0000
   302.4641532    -0.9517014          0.0000
   302.6397584    -1.1579635          0.0000
   303.6411873    -0.9655984          0.0000
   304.5710758    -0.3269893          0.0000
   304.5993229    -0.4145297          0.0000
   304.6385728    -0.1931726          0.0000
   304.6618371     0.0229356          0.0000
   304.6529323    -0.1389108          0.0000
   304.6819698    -0.3015149         14.6840
   304.6605342    -0.7470827          0.0000
   304.6924147    -0.2800454          9.3631
   304.6920656    -0.3469167         19.0944
   304.6660499    -0.9652085          0.0000
   304.7127392    -0.2671165         22.8081
   304.7262294    -0.3584275          0.0000
   304.7322233    -0.3113980         31.4581
   304.7842190    -0.1665584          0.0000
   304.7672116    -0.8113555          0.0000
   304.8303081    -0.8218658          0.0000
   304.8503490    -0.9206862          0.0000
   304.8982727    -0.3886777          0.0000
   304.8692495    -1.1173224          0.0000
   304.9116940    -0.6545238          0.0000
   305.0084235    -0.8273638          0.0000
   304.9904045    -1.1481829          0.0000
   305.2066326    -1.0201659          0.0000
   305.2189031    -1.1285427          0.0000
   305.3933255    -0.7547531          0.0000
   305.5178614    -0.5134741          0.0000
   305.5677639    -0.9795863          0.0000
   305.5949283    -0.8452058          0.0000
   305.5787032    -1.1594718         33.0963
   305.7319591    -0.5573054          0.0000
   305.7123124    -0.8885112          0.0000
   305.7765589    -0.7749852          0.0000
   305.7598131    -1.1205106          0.0000
   305.8767265    -0.6345991          0.0000
   305.8971811    -0.5076639          0.0000
   305.9241384    -0.8064813          0.0000
   305.9459367    -0.8622592          0.0000
   305.9332282    -1.0274895          0.0000
   305.9929192    -0.8942501          0.0000
   306.0233472    -0.6814340          0.0000
   306.0084868    -0.9812834          0.0000
   306.1151672    -0.7311694         41.4524
   306.1408257    -0.7740320         29.1835
   306.1429873    -0.8864078          0.0000
   306.1246340    -1.1188967          0.0000
   306.1721153    -0.7513538         23.5812
   306.1735507    -0.7397114         12.0502
   306.1757702    -1.0671167          0.0000
   306.2243845    -0.6934318         41.6255
   306.2428841    -0.6135921          0.0000
   306.2497497    -0.9255061          0.0000
   306.2694570    -1.0094897         21.6642
   306.2729559    -1.0029439          8.4860
   306.3424269    -0.4798192          0.0000
   306.3425687    -0.6084568         36.9614
   306.3054474    -1.0121667         12.6695
   306.3558973    -0.7407610          0.0000
   306.3337549    -0.9732575          0.0000
   306.3653896    -0.5085911          0.0000
   306.4137382    -0.6207619          0.0000
   306.5495270    -1.0353588         36.2837
   306.5537367    -1.0165807          0.0000
   306.5820866    -1.0991133          0.0000
   306.7125796    -0.5909581          0.0000
   306.7178063    -0.5892344          0.0000
   306.7816910    -0.9047475          0.0000
   306.7721057    -1.1358154         32.8981
   306.8166750    -0.8289618          0.0000
   306.8348481    -0.8337114          0.0000
   306.8218835    -0.9764217         38.1689
   306.8089773    -1.0881946         40.6146
   306.8925184    -0.6051381          0.0000
   306.8721266    -0.9193720         19.8744
   306.8750309    -1.0294361         42.1573
   306.8937053    -0.8999033          0.0000
   307.0059926    -1.0189840         20.9245
   307.0945363    -0.4631566          0.0000
   307.0168569    -1.0114336         10.8183
   307.0404060    -0.9546540         36.2880
   307.0930533    -0.8749737          0.0000
   307.1152489    -0.8017639          0.0000
   307.0907852    -1.0207007         36.0682
   307.1413741    -0.9581070         39.0875
   307.1904971    -0.9087298          0.0000
   307.1819580    -1.1305477          0.0000
   307.5352000     0.0121932          0.0000
   307.5213487    -1.0003282          0.0000
   307.6682865    -0.8395629          0.0000
   307.6272538    -1.1518716          0.0000
   307.7359434    -0.5943407          0.0000
   307.8049712    -0.9960174          0.0000
   308.4539727    -0.7874895          0.0000
   308.4877128    -0.7155047          0.0000
   308.6306620    -0.9196689          0.0000
   308.6699675    -0.9288248          0.0000
   308.6561213    -1.0557332          0.0000
   309.0085965    -1.1090148          0.0000
   309.1114879    -1.1474205          0.0000
   309.2482792    -0.9952151          0.0000
   309.3848117    -1.0166075          0.0000
   309.5832278    -1.1165108          0.0000
   309.8554015    -1.1309018          0.0000
   310.4462898    -0.9223418          0.0000
